"Name","US foreign relations"
"Title","US involvement in other countries' armed conflicts"
"Date","June 25, 2024 at 03:56 PM (GMT)"
"Duration","02:10:51"
"Participants","323"
"Participant Limit","350"
"Total Screener Polls","3"
"Total Conversation Questions","6"


"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Republican","31.0%","100.0%","0.0%","0.0%","18.4%","27.3%","30.2%","28.0%","38.3%","37.0%","29.4%","24.7%","43.8%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Democrat","35.3%","0.0%","100.0%","0.0%","39.5%","30.9%","34.0%","34.0%","37.0%","37.0%","38.8%","39.3%","20.3%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Other/Independent","33.7%","0.0%","0.0%","100.0%","42.1%","41.8%","35.8%","38.0%","24.7%","26.1%","31.8%","36.0%","35.9%","0.0%","0.0%","0.0%","0.0%","100.0%","100.0%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","18-24","11.8%","7.0%","13.2%","14.7%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","11.2%","13.5%","10.9%","31.8%","0.0%","46.9%","0.0%","41.0%","0.0%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","25-34","17.0%","15.0%","14.9%","21.1%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","12.4%","24.7%","18.8%","68.2%","0.0%","53.1%","0.0%","59.0%","0.0%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","35-44","16.4%","16.0%","15.8%","17.4%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","17.1%","12.4%","20.3%","0.0%","20.5%","0.0%","22.0%","0.0%","27.1%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","45-54","15.5%","14.0%","14.9%","17.4%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","15.9%","18.0%","10.9%","0.0%","17.9%","0.0%","20.7%","0.0%","27.1%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","55-64","25.1%","31.0%","26.3%","18.3%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","27.6%","20.2%","25.0%","0.0%","39.7%","0.0%","36.6%","0.0%","28.6%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","65+","14.2%","17.0%","14.9%","11.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","15.9%","11.2%","14.1%","0.0%","21.8%","0.0%","20.7%","0.0%","17.1%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Suburban","52.6%","50.0%","57.9%","49.5%","50.0%","38.2%","54.7%","54.0%","58.0%","58.7%","100.0%","0.0%","0.0%","45.5%","51.3%","56.3%","58.5%","30.8%","60.0%"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Urban","27.6%","22.0%","30.7%","29.4%","31.6%","40.0%","20.8%","32.0%","22.2%","21.7%","0.0%","100.0%","0.0%","27.3%","20.5%","31.3%","30.5%","46.2%","20.0%"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Rural","19.8%","28.0%","11.4%","21.1%","18.4%","21.8%","24.5%","14.0%","19.8%","19.6%","0.0%","0.0%","100.0%","27.3%","28.2%","12.5%","11.0%","23.1%","20.0%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","Yes","69.7%","57.0%","86.8%","63.3%","78.9%","60.0%","81.1%","76.0%","64.2%","63.0%","72.4%","75.3%","54.7%","63.6%","55.1%","75.0%","91.5%","64.1%","62.9%"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","No","23.2%","34.0%","10.5%","26.6%","21.1%","32.7%","15.1%","14.0%","28.4%","23.9%","18.2%","22.5%","37.5%","31.8%","34.6%","18.8%","7.3%","33.3%","22.9%"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","Don't know","7.1%","9.0%","2.6%","10.1%","0.0%","7.3%","3.8%","10.0%","7.4%","13.0%","9.4%","2.2%","7.8%","4.5%","10.3%","6.3%","1.2%","2.6%","14.3%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(310)","O1: Republican (96)","O1: Democrat (109)","O1: Other/Independent (105)","O2: 18-24 (38)","O2: 25-34 (54)","O2: 35-44 (50)","O2: 45-54 (49)","O2: 55-64 (78)","O2: 65+ (41)","O3: Suburban (163)","O3: Urban (87)","O3: Rural (60)","young republicans (<35) (22)","older republicans (>35) (74)","young democrats (32)","older democrats (77)","young independents (38)","older independents (67)","Submitted By","Sample ID","Participant ID"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","iraq war","Neutral","O1: Democrat, O2: 18-24, O3: Suburban, young democrats","","8c849091-bdf7-47a4-ab8c-b14d0e0d51fd"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I did not support the US getting involved under George Bush who had false information regarding Iraq.","Negative","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","21c9f53e-3250-413e-9c1c-6e34f93a234a"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Anything that involves conflict over territory that is not part of our allies ","Neutral","O1: Republican, O2: 35-44, O3: Rural, older republicans (>35)","","46fbbed5-fb2d-43df-9508-d7c6b170de3d"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","helping Israel","Positive","O1: Other/Independent, O2: 35-44, O3: Suburban, older independents","","af78fbb5-611a-423d-8037-c41b44463134"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When the USA stepped into another country and did not finish the mission.","Negative","O1: Other/Independent, O2: 55-64, O3: Suburban, older independents","","e157c209-db80-42b8-bc8a-19a455aba74f"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","If people are looking for a free ride, and to come to the US, and get everything handed to them on a silver platter, free education, housing, etc, that's when I have a problem. Help our people first, before allowing illegal Immigrant's enter the US.","Neutral","O1: Republican, O2: 55-64, O3: Suburban, older republicans (>35)","","960bdff5-8a56-4cda-ba29-c6339a593053"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Ukraine and israel","Neutral","O1: Republican, O2: 25-34, O3: Suburban, young republicans (<35)","","846d3c2d-ca61-423f-a4d9-e74fbe545133"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I don't support getting involved in countries where there is either no clear ""bad guy"" between the two, or when there is no game plan towards a resolution for a dispute.","Negative","O1: Democrat, O2: 35-44, O3: Urban, older democrats","","37b95e58-e6b4-4bb1-99b1-6ad4867059b7"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The conflict with Afghanistan ","Negative","O1: Other/Independent, O2: 45-54, O3: Suburban, older independents","","db656adb-62ec-4c1d-b8bc-76c24a306430"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The whole debacle with Iran back in tbe 1970s was a complete disaster and we made things worse ","Negative","O1: Democrat, O2: 35-44, O3: Suburban, older democrats","","f7a06b51-1809-4f90-98dd-be0dff853a95"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Ukraine ","Neutral","O1: Other/Independent, O2: 25-34, O3: Urban, young independents","","d815c35d-e6bc-4173-b469-f78f22e6398c"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When it is an aggressive action rather than a defensive one.","Neutral","O1: Democrat, O2: 55-64, O3: Suburban, older democrats","","6d5594c5-30b1-4010-9e29-094e64afbcc0"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I don't believe the US should be supporting foreign wars.","Negative","O1: Other/Independent, O2: 55-64, O3: Suburban, older independents","","18cdd409-712d-4813-93c7-b5f9e5267ebe"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Vietnam War","Neutral","O1: Democrat, O2: 25-34, O3: Urban, young democrats","","d475537c-cb21-448c-aec6-d32f19acb0c8"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I didn't support the U.S. involvement in the Vietnam war as it isn't our responsibility to defeat Communism in other countries.","Negative","O1: Republican, O2: 25-34, O3: Suburban, young republicans (<35)","","eb7b417d-8efd-4905-b901-ab0f955de2fd"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Participating in the destruction of Gaddafi's regime in Libya.","Negative","O1: Other/Independent, O2: 18-24, O3: Rural, young independents","","c73b8ca1-d792-44c2-8122-491a61ee7922"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Operation Iraqi Freedom is the biggest offender I can think of.  It's a complex issue due to the rise of power of Saddam Hussein and his dangerous growing role on the world stage, but there is no doubt we did much more damage than good.  We greatly destabilized the reason, hurt many civilians in the process, and created even greater hatred for America for Iraqis who might have otherwise been indifferent.  We don't know what that hatred to give birth to in the future.","Negative","O1: Other/Independent, O2: 35-44, O3: Suburban, older independents","","ae8428f4-22bb-455c-80f4-40b43f167a59"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The time we went to Libya for me it was not needed","Negative","O1: Democrat, O2: 18-24, O3: Urban, young democrats","","2a4984b4-0b9c-428b-a172-44a8f88ac900"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Support for Ukraine","Neutral","O1: Democrat, O2: 45-54, O3: Urban, older democrats","","ad664602-db42-4517-a54f-39797d1f9e80"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I don't support the US getting involved with Russia.","Negative","O1: Republican, O2: 55-64, O3: Suburban, older republicans (>35)","","7b59cb1e-542c-4736-933d-a1c76406d394"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I can't remember a time when I disagreed","Neutral","O1: Other/Independent, O2: 65+, O3: Suburban, older independents","","8e8758a7-f9e5-455e-9810-352f2f659451"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","involvement in another country was the Vietnam War","Neutral","O1: Republican, O2: 35-44, O3: Suburban, older republicans (>35)","","3a5a5c1b-5182-4295-8ac3-b9e02de514b5"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Iraq","Neutral","O1: Other/Independent, O2: 25-34, O3: Rural, young independents","","26d0df27-931b-4909-abc8-3e3145e64719"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The US should take care of it's own issues first.","Negative","O1: Other/Independent, O2: 55-64, O3: Rural, older independents","","f19b6764-47ca-4a0a-9a85-c586b24006de"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The war in Iraq where we were lied to about the WMD's","Negative","O1: Other/Independent, O2: 55-64, O3: Urban, older independents","","bdd87eba-ec32-45dc-a094-df20939c565e"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The US has been involved in overthrowing many regimes in the world, especially in developing nations. I don't support this","Neutral","O1: Other/Independent, O2: 45-54, O3: Suburban, older independents","","fc792356-1662-4b68-9730-65901e6b15ef"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I did not support the U.S. getting involved in the Vietnam conflict.","Negative","O1: Other/Independent, O2: 65+, O3: Rural, older independents","","faefb80c-2bf0-46a3-b601-fa163d323618"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When it would put the American people at risk","Negative","O1: Republican, O2: 18-24, O3: Urban, young republicans (<35)","","66699ff3-bd26-4559-b854-0942d0b6688e"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Every single war","Neutral","O1: Other/Independent, O2: 45-54, O3: Urban, older independents","","17c54c1f-c259-4d27-bdf4-05666cc6c22f"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The same as before. When it's legitimate. Actually legitimate, and not just some pay-off to other countries. Also, when other countries pay their fair share as well. We are in debt in the trillions. How is that financially responsible?","Neutral","O1: Republican, O2: 55-64, O3: Rural, older republicans (>35)","","31a18c9d-b223-41ac-ba2e-ea6d9623ca02"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","With the middle east","Neutral","O1: Democrat, O2: 25-34, O3: Suburban, young democrats","","818d2aa5-96d0-4f38-b403-cea90f6cc193"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Again, I did not support the Vietnam war as we should never have went there and supported the war. Too many of our service men lost their life or came home severely injured.","Negative","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","13f90368-9408-4512-8620-5e3d4637aae0"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Isreal.","Neutral","O1: Democrat, O2: 55-64, O3: Suburban, older democrats","","48db03e5-6a66-4100-b82f-789f9ec21366"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Iraq","Neutral","O1: Republican, O2: 35-44, O3: Suburban, older republicans (>35)","","5ef42ec1-b5bd-4016-9701-f0a7c618ceb2"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The closest thing that I can think of. After 9/11 and taking out Osama Bin Laden. We stayed there even after the initial objective to take out the terrorists.","Neutral","O1: Republican, O2: 35-44, O3: Rural, older republicans (>35)","","8a2d5ede-f1ab-4bf9-b430-4d9e18c5ab92"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I don’t know enough about this subject to say ","Neutral","O1: Democrat, O2: 25-34, O3: Rural, young democrats","","ef65d477-5d71-429f-a9ee-a6e1a57c364a"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Ukraine.  It’s a proxy war with Russia.  It’s corrupt and obviously Biden has been corrupted by companies there. ","Neutral","O1: Republican, O2: 45-54, O3: Suburban, older republicans (>35)","","42cdeb48-4495-45b1-bfa5-c5fe4d6051e6"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Vietnam War","Neutral","O1: Other/Independent, O2: 65+, O3: Suburban, older independents","","19d12f8a-bd94-4ea6-a1f9-eb0b08726e4c"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I did not support the U.S. getting involved in the Iraq War in 2003.","Negative","O1: Other/Independent, O2: 55-64, O3: Suburban, older independents","","c1e1bf65-a5f9-447c-9d6a-9559188b8f73"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When they sent aid to Israel to kill innocent people.","Negative","O1: Democrat, O2: 25-34, O3: Suburban, young democrats","","4319bd7c-5fc3-4b5d-94d7-a5da83e13090"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When there is no future compromise ","Neutral","O1: Republican, O2: 35-44, O3: Suburban, older republicans (>35)","","ef7bc17a-a40d-44af-9779-f754a92fd5d8"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Even if Israel is an ally to the US, the White House needs to start putting real pressure if they do actually care about humanitarian causes.","Negative","O1: Democrat, O2: 25-34, O3: Suburban, young democrats","","ad18c83f-75b8-40fb-92fb-7241ea33638b"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Vietnam. Ukraine right now","Neutral","O1: Republican, O2: 25-34, O3: Suburban, young republicans (<35)","","9d2de2cf-b343-49aa-b0d6-4928cb60f217"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Russian politics.","Negative","O1: Democrat, O2: 25-34, O3: Urban, young democrats","","acccd161-44d8-4348-a405-23d1db6e7524"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Vietnam war.","Neutral","O1: Democrat, O2: 65+, O3: Rural, older democrats","","09e5b3a2-2583-4291-8d80-c1128c0e5f04"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The Ukraine situation is a complex one. The US did a lot to provoke Russia, and now, we're spending billions to help remedy the mess. I'm on the fence on this one.","Neutral","O1: Other/Independent, O2: 45-54, O3: Rural, older independents","","9d3541bb-860e-4e17-b5ca-742a4d004cb4"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I am not sure","Neutral","O1: Republican, O2: 55-64, O3: Suburban, older republicans (>35)","","c1d1f763-4664-4fc6-93c9-ffc66484759a"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Viet Nam","Neutral","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","3e89fbe6-87da-4267-8232-10ce5051fa51"
"359037b3-ae12-4b87-a8f3-86b81ca4ae28","Ask Experience","When is a time that you did NOT support the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","War with Palestine and Isreal","Neutral","O1: Other/Independent, O2: 35-44, O3: Suburban, older independents","","af95d5fd-6018-4c6c-82e7-a834f664960e"
